Pred_data,True_data
0.76666117,0.766304943
0.7682572,0.767618584
0.7703032,0.769644267
0.77120435,0.773449877
0.77310634,0.799912747
0.7801331,0.802026329
0.78993905,0.81122014
0.80205023,0.812203182
0.80582625,0.812615071
0.8095623,0.815033146
0.8105302,0.815700967
0.8115562,0.815826851
0.81266844,0.816779763
0.81314164,0.824392018
0.81500506,0.824590398
0.81773835,0.825663541
0.8208005,0.834313826
0.8229468,0.841189481
0.8274084,0.841912079
0.8328734,0.845517591
0.8363614,0.847259365
0.8381088,0.851678613
0.84088403,0.853380947
0.84325963,0.853921928
0.8455356,0.861039837
0.84779495,0.864666263
0.85098326,0.865525212
0.8549424,0.869443087
0.8573682,0.896187149
0.8643254,0.89660952
0.87427896,0.900982661
0.88525164,0.909362116
0.88851345,0.913174872
0.8935847,0.914588426
0.898207,0.91615508
0.90039486,0.92624298
0.90330255,0.927308365
0.9070282,0.932213706
0.91177666,0.932754313
0.913691,0.936193263
0.9162017,0.942272091
0.9185716,0.942585395
0.92159325,0.942652233
0.92377615,0.95877357
0.9270076,0.959892735
0.93195117,0.972409517
0.9401472,0.972559843
0.9441784,0.978577097
0.949573,0.985967085
0.95276487,0.9964931679999999
0.9588888,0.9980792970000001
