Pred_data,True_data
0.8074192,0.801721827
0.8113657,0.805064185
0.8143485,0.818665643
0.8217435,0.818929638
0.8261858,0.827120835
0.8318711,0.835467511
0.8371799,0.836347045
0.84100723,0.83764946
0.84316885,0.853106035
0.8498564,0.865493668
0.8587492,0.874784806
0.8677641,0.878528763
0.87336665,0.881414772
0.87681204,0.892761039
0.88233864,0.893954851
0.8858295,0.904399192
0.89179444,0.909925114
0.8964041,0.912563866
0.9002205,0.930753432
0.90833634,0.943471001
0.9173622,0.950071187
0.9251999,0.951000808
0.9287619,0.952595101
0.9304611,0.954670109
0.93168676,0.961641025
0.93489033,0.9639747590000001
0.9375032,0.9722081409999999
0.9419424,0.9761751329999999
