Pred_data,True_data
0.70509833,0.707899337
0.70718694,0.711314863
0.71032304,0.714743478
0.7125547,0.715325446
0.7153045,0.716269227
0.7171465,0.72552576
0.7201958,0.729444479
0.7244772,0.733579297
0.7301972,0.739099308
0.7342874,0.742960389
0.7385441,0.74574864
0.7425439,0.74667753
0.74516124,0.753980415
0.7482036,0.761098851
0.75262886,0.762804159
0.7582252,0.764803756
0.7619995,0.771494993
0.7648555,0.772414473
0.7680967,0.77326577
0.7711861,0.773946179
0.7719844,0.777292733
0.7733178,0.779256222
0.77520406,0.780521925
0.7774955,0.783633922
0.7794389,0.786318716
0.7816469,0.792472964
0.7852089,0.793363113
0.78851783,0.794457878
0.7914572,0.79681838
0.7926842,0.796983768
0.7939425,0.798864665
0.795327,0.801731252
0.79664564,0.802070562
0.7984205,0.806496017
0.8006119,0.807286881
0.802409,0.80746421
0.8044453,0.8145803
0.8063502,0.816842571
0.8093115,0.81808211
0.8131537,0.823848265
0.81571025,0.82393154
0.8181865,0.829786578
0.82174796,0.833528599
0.82458615,0.835020399
0.82849705,0.842693996
0.8321295,0.847240651
0.8363325,0.847911507
0.84110934,0.849014212
0.8433923,0.852614558
0.84482807,0.857595435
0.84760076,0.861797714
0.8516784,0.864908218
0.8557995,0.865652
0.8587167,0.865926979
0.86027527,0.868575001
0.8612415,0.87048006
0.8626816,0.872343318
0.8648013,0.875426075
0.86687315,0.876694172
0.8689579,0.879914564
0.8713208,0.88032679
0.8730301,0.892091974
0.87698245,0.892173676
0.88123184,0.894107185
0.88635963,0.89492844
0.8872361,0.904828447
0.8903991,0.904848556
0.89414525,0.906644086
0.8984644,0.909371641
0.89967054,0.912902327
0.90206957,0.913318498
0.90445316,0.91898793
0.9071905,0.921754999
0.9098865,0.924842079
0.9137256,0.928020153
0.9165427,0.940080978
0.9213629,0.940133235
0.92674506,0.94059602
0.9315958,0.944697327
0.9326239,0.948735914
0.9350359,0.950577951
0.93839264,0.958194792
0.94215834,0.970636162
0.9479878,0.977929434
0.9566134,0.978159687
0.9639187,0.978452302
0.9668612,0.983409111
0.9680409,0.989256298
0.97097296,0.990766263
0.9751166,0.9916576240000001
