Pred_data,True_data
0.7749883,0.769570803
0.7761836,0.776789241
0.7814426,0.779575679
0.7839776,0.779831885
0.7853748,0.780423823
0.7862125,0.781469721
0.7870059,0.783374924
0.78846544,0.783504317
0.78879815,0.788906492
0.79281825,0.797282647
0.79867876,0.797444635
0.79997987,0.805859943
0.80677354,0.812799562
0.8116826,0.814022177
0.81394976,0.814023946
0.814949,0.818578411
0.8180713,0.822346139
0.82066005,0.823437852
0.8220927,0.829370849
0.8264398,0.830602142
0.82751274,0.830841519
0.8284947,0.832722614
0.8298679,0.833783506
0.8306196,0.834773017
0.83152854,0.836828408
0.8330029,0.843110812
0.8371598,0.847071704
0.8400512,0.849179478
0.8422656,0.849422105
0.84295386,0.862520622
0.8513499,0.865889621
0.8536401,0.866751728
0.855786,0.86872976
0.85740346,0.869208474
0.85780984,0.869255113
0.85807335,0.871787769
0.859675,0.871845261
0.85972774,0.874866636
0.86185914,0.879344886
0.864583,0.88338754
0.86737204,0.890773991
0.87228346,0.89469509
0.8750501,0.89664777
0.87699306,0.900185481
0.8794782,0.901583391
0.8804814,0.905902381
0.8833524,0.909916027
0.8857775,0.910102674
0.88634926,0.910214273
0.88682973,0.91189544
0.8878142,0.913111785
0.8885247,0.913869608
0.88913155,0.913911585
0.88927984,0.917691261
0.8915106,0.918146369
0.8917728,0.926000359
0.8965817,0.926537992
0.8969142,0.927590914
0.8982669,0.933799154
0.90177023,0.938117771
0.9042214,0.93814961
0.90478927,0.941765217
0.90717274,0.942732905
0.90766937,0.943572614
0.9084449,0.945704601
0.9096849,0.954892333
0.91469556,0.959806816
0.91739154,0.968351598
0.9226146,0.969283123
0.92335707,0.979141309
0.92905855,0.979242383
0.92896575,0.987201293
0.9337141,0.994908721
0.93731254,0.99925865
