Pred_data,True_data
0.80090564,0.804093671
0.8017383,0.80496415
0.8031416,0.805043491
0.80427736,0.805141488
0.8047362,0.805442267
0.8048512,0.808133271
0.80539995,0.811755752
0.80695325,0.814986032
0.8098932,0.815415963
0.81273186,0.816070744
0.81451726,0.816299953
0.8149674,0.817361259
0.8155136,0.820512999
0.81643444,0.821281225
0.8180656,0.821539934
0.81985945,0.824201932
0.82070714,0.825914446
0.8219359,0.826246283
0.82380503,0.829077374
0.8251512,0.830446271
0.8264152,0.831889295
0.82841796,0.832028388
0.8295512,0.832054233
0.83028823,0.834659599
0.8307492,0.835108713
0.8316559,0.837281102
0.8333631,0.848919636
0.8359857,0.850774926
0.8409761,0.851123229
0.8471423,0.851667061
0.84821206,0.852150935
0.8486195,0.852455275
0.8490744,0.853109737
0.84949565,0.853441703
0.8498946,0.854017221
0.8503935,0.854476124
0.8507991,0.854950035
0.85128546,0.855698756
0.8517614,0.856329737
0.85231346,0.856657617
0.8529144,0.858298437
0.8535557,0.861187126
0.8546478,0.861554631
0.85638374,0.86236103
0.8579819,0.862600789
0.858443,0.862890553
0.8589412,0.863743693
0.8592694,0.864234705
0.85974467,0.864766647
0.86037844,0.8648155
0.86078376,0.865241216
0.86111194,0.865398334
0.861291,0.866207763
0.8616585,0.868399702
0.8623038,0.870226416
0.8636352,0.876775455
0.8661855,0.879323241
0.86945236,0.880320152
0.87346447,0.88326071
0.87539154,0.884150043
0.87689775,0.886150324
0.8788371,0.888338593
0.88018507,0.892918633
0.88245046,0.896598494
0.8854086,0.897071986
0.8887438,0.897567179
0.8906732,0.900290935
0.8914316,0.900403058
0.89251304,0.902507625
0.8941112,0.905743679
0.8952644,0.908208216
0.89757764,0.908650813
0.8998921,0.909445827
0.90127987,0.910469473
0.90187067,0.91085095
0.9026035,0.9110841
0.9032258,0.911187947
0.9034876,0.912213316
0.90377057,0.91458088
0.904462,0.915410208
0.90577066,0.915621694
0.90714484,0.916116831
0.90766066,0.91816569
0.9081942,0.919325657
0.9092048,0.919646332
0.9105445,0.919916022
0.91121316,0.922143266
0.911752,0.922267803
0.9125662,0.922401033
0.9136465,0.923491183
0.9138953,0.923799121
0.91432804,0.925950943
0.91522,0.926090243
0.91602916,0.929474951
0.9175265,0.929768054
0.9186486,0.931176991
0.9204813,0.934985426
0.9215625,0.940085408
0.9240477,0.941923271
0.9275609,0.943902511
0.9307011,0.948799811
0.9327915,0.949503267
0.93523854,0.952209317
0.93803257,0.952731287
0.9392213,0.955171621
0.94092816,0.955727153
0.9419583,0.963262486
0.9442354,0.963925412
0.9467872,0.964814089
0.9504875,0.966283266
0.95124054,0.968564869
0.95237195,0.969645138
0.9538393,0.972098834
0.95550054,0.977298215
0.95738477,0.978996376
0.96021163,0.980103051
0.96316355,0.983005862
0.9646187,0.983767867
0.9660467,0.985359171
0.96776146,0.985428911
0.9685657,0.987339411
0.9695394,0.987539665
0.9701447,0.990134175
0.97138435,0.994971589
0.9728433,0.995293361
0.975411,0.996183293
0.97774696,0.9983989829999999
0.9784273,0.9994985299999999
