Pred_data,True_data
0.95356244,0.9535095
0.95358104,0.9536063
0.9536527,0.9536948000000001
0.953702,0.95385444
0.9538167,0.9539077000000001
0.95385766,0.95422184
0.95408344,0.9542444
0.9540775,0.9543849
0.95426106,0.9548824000000001
0.9545854,0.95491964
0.95460296,0.9549335
0.95475024,0.9549830000000001
0.9547924,0.9550037400000001
0.954804,0.95519274
0.9549398,0.9552122400000002
0.954935,0.95528316
0.95502985,0.9552864
0.95502836,0.9555150999999998
0.95519817,0.9555821399999999
0.95520437,0.9558647
0.95543605,0.9559641500000001
0.9554691,0.9561221600000002
0.95562583,0.9562381499999999
0.95569944,0.9562974
0.95575935,0.9564619
0.95588744,0.9565813499999999
0.95595205,0.9565897600000001
0.9559813,0.95663303
0.9560417,0.95663655
0.9560386,0.9566469
0.95605683,0.9566884000000001
0.9560832,0.9567967
0.95614964,0.9568441499999999
0.9561727,0.9569389
0.95625657,0.9569875600000001
0.9562845,0.9573406600000001
0.9565332,0.95739114
0.9565186,0.9574053
0.95662344,0.9574771
0.9566844,0.9575013
0.9566929,0.9576690000000001
0.9568231,0.9578721499999999
0.9569416,0.9578899999999999
0.9569744,0.95802224
0.95712256,0.9584185
0.9573746,0.958447
0.95737374,0.9584918599999999
0.95752054,0.9587335
0.9576845,0.95874584
0.95766926,0.9587538
0.9577445,0.9588443
0.9578072,0.9588555
0.9578008,0.9590049399999999
0.9579251,0.9591942
0.95802784,0.95923555
0.9580645,0.9593019
0.9581561,0.9593494499999999
0.9581874,0.9593833699999998
0.9582201,0.9593976000000001
0.9582371,0.9594033000000001
0.9582486,0.9594688999999998
0.95829785,0.95981467
0.9585308,0.9600668000000001
0.95865333,0.9601165
0.958731,0.9602629
0.9588923,0.96027005
0.9588805,0.9606501
0.95918435,0.9608622000000001
0.9592539,0.9611897000000001
0.9595409,0.9613349
0.95964754,0.96149236
0.9598484,0.9615335
0.95989877,0.9617383
0.96009725,0.9620681000000001
0.9603478,0.9620848300000001
0.9603794,0.9621256000000001
0.96051365,0.96212965
0.96051645,0.9624243000000001
0.96077734,0.9624959
0.9607972,0.9626311700000001
0.9609923,0.9628071999999999
0.9611433,0.9628327500000001
0.9611863,0.9632534
0.96161216,0.9635114700000001
0.96179396,0.9637093
0.96206915,0.9637198
0.9621361,0.96376413
0.96223694,0.9638037699999998
0.9622709,0.96384096
0.9623139,0.9639385
0.9624089,0.9641934
0.96263593,0.96436954
0.9627965,0.9644417
0.96292305,0.9644515000000001
0.962977,0.9645447000000001
0.9630731,0.9645546699999998
0.9630712,0.9647291
0.9632668,0.9648741
0.9633948,0.9650959000000001
0.96365285,0.9651817
0.96376693,0.9652913
0.9639391,0.9655126000000002
0.96416897,0.9656802999999999
0.96434796,0.9658146500000001
0.9645373,0.9658162
0.96458566,0.9665361599999999
0.9653086,0.9665451
0.96526337,0.9666408
0.965598,0.9667592
0.965705,0.9670334
0.96598595,0.9671256
0.96609163,0.9671393599999999
0.96619123,0.967375
0.96644264,0.96738726
0.9664404,0.9677096
0.96682215,0.9680630999999998
0.9671314,0.9683583
0.9674894,0.9683662000000001
0.9675943,0.96854275
0.9678603,0.96872395
0.9680175,0.9690116599999999
0.9683315,0.9690833
0.9684367,0.9691334000000001
0.9685769,0.9691565600000001
0.96861905,0.9691991000000001
0.9686741,0.96934974
0.96881866,0.9694785499999999
0.9689403,0.9694983
0.969,0.9697650699999999
0.96929073,0.96981907
0.9693247,0.9699821
0.969564,0.97040504
0.96996033,0.9706280000000002
0.9701862,0.9707410999999999
0.97041833,0.9714485400000001
0.97113836,0.97149307
0.9711548,0.9715627
0.97146255,0.97177905
0.9716706,0.9719361
0.9718194,0.9719406
0.97188485,0.97198755
0.9719827,0.97221655
0.97218996,0.9723711599999999
0.97232676,0.97294563
0.97291774,0.9729474
0.9729194,0.97297984
0.97315127,0.97334474
0.97348136,0.97364646
0.97373205,0.9738543599999999
0.9740204,0.9743068
0.9745167,0.9753592
0.9754941,0.9755848
0.975751,0.9760786
0.9765441,0.9766329999999999
0.9770677,0.9767976
0.9773324,0.9769704
0.9776665,0.9776678
0.97832406,0.9779736400000001
0.97858113,0.9780412
0.9788576,0.9784156
0.97928846,0.9786007
0.9794345,0.9786697
0.979609,0.9787181000000001
0.9797102,0.9787721
0.97977686,0.979092
0.98006755,0.9802062999999999
0.9810184,0.9810558600000001
0.9817398,0.981152
0.98212713,0.98215675
0.98327714,0.9825938
0.98356616,0.9829327
0.98416317,0.9830619999999999
0.9843901,0.98376334
0.9850834,0.9838878000000001
0.9851518,0.9839685000000001
0.98545736,0.98445624
0.98589677,0.9847463999999999
0.98610806,0.9854178999999998
0.9868008,0.98607296
0.9873594,0.9865441000000001
0.9879047,0.9869438399999999
0.9884062,0.9890792
0.99022245,0.9907352
0.9913889,0.9907626
0.9919743,0.9914543599999999
0.99309146,0.99395955
0.99488544,0.99411255
0.9949338,0.9994550300000001
0.9995699,0.99948233
0.99897057,1.0001857
1.0013146,1.0029209
1.0030131,1.0056803
1.0046397,1.0117021
1.0086994,1.0143034
1.0103084,1.0176135
1.0136102,1.0183953
1.0144871,1.029785
