Pred_data,True_data
0.7706655862887913,0.768103482
0.7785224912115623,0.773738732
0.7850146488088476,0.774724487
0.7924625937877091,0.781997934
0.7989547513849945,0.789623751
0.8064026963638561,0.789971606
0.8128948539611415,0.792041138
0.8203427989400031,0.794165693
0.8268349565372884,0.799524481
0.83428290151615,0.807217929
0.8407750591134354,0.817247279
0.848223004092297,0.820689569
0.8547151616895824,0.822680575
0.862163106668444,0.843986566
0.8686552642657294,0.862985792
0.876103209244591,0.891170784
0.8825953668418763,0.893605283
0.8900433118207379,0.903757213
0.8965354694180233,0.904678458
0.9039834143968849,0.909326835
0.9104755719941703,0.930435385
0.9179235169730319,0.944092808
0.9244156745703173,0.95241518
0.9318636195491788,0.952869624
0.9383557771464642,0.961574849
0.9458037221253258,0.961745692
