Pred_data,True_data
0.8027454625804381,0.80252737
0.8027801999365872,0.80266714
0.8026857747530446,0.80282557
0.8028260260466017,0.802857
0.8030752752952495,0.80300844
0.8031282048459937,0.80310243
0.8031927699609489,0.8032391
0.803307615904421,0.80329233
0.8034459927481177,0.80340075
0.8034767358167765,0.8035131
0.8035723586511017,0.80366296
0.8037804253281031,0.80373824
0.8039537442605149,0.80381954
0.8039157385522523,0.8038503
0.8038344692962559,0.80391735
0.8038746398914192,0.80398047
0.8040708705283044,0.80400646
0.8041677666819081,0.8043231
0.8043271880628735,0.8049277
0.80522211413396,0.8049491
0.8059585301014928,0.8049716
0.8051630878929257,0.8049824
0.8042846581466332,0.8050614
0.8046441899054451,0.8051425
0.8056462806090489,0.80519384
0.8058410129968064,0.8052062
0.8051336758109043,0.805219
0.8046914109522217,0.8053418
0.8052015051622351,0.8053706
0.8059167248430169,0.80551064
0.8058685007914138,0.8055969
0.8055028103678632,0.80590844
0.8056888051210581,0.8061528
0.8065848805301405,0.8063068
0.8070025015667954,0.80650896
0.8066498843727129,0.8066995
0.806484713401674,0.80677694
0.8068570861081694,0.80690247
0.8072102546812248,0.8070106
0.8072453406386859,0.8070133
0.8070204102229911,0.8073094
0.8071047944260755,0.8083319
0.808602863611077,0.80862284
0.8103889207193377,0.8087566
0.8096556182640674,0.80885917
0.8079934374571686,0.8089589
0.8080458490559649,0.80907565
0.8095466654746152,0.80918115
0.8102597230050463,0.80977494
0.8099312004241501,0.8101352
0.8101893010270208,0.8101456
0.8105768733494616,0.8103066
0.8104351685443208,0.810572
0.8104960928431975,0.81061834
0.8108767076623719,0.8106455
0.8108742248183838,0.81067324
0.8105950138255154,0.81072754
0.8105511174731763,0.8110173
0.8110675834353884,0.8112067
0.8117825828391112,0.811263
0.811726030821273,0.8113469
0.8111460716030213,0.81137866
0.8110524340771336,0.81152195
0.8115896436311059,0.8116736
0.8121611899484404,0.8118641
0.8122115232494628,0.81197625
0.8119976794467024,0.8120985
0.811986452356705,0.8123758
0.8124738706779355,0.8123858
0.8129251530799928,0.8124451
0.8125887082022311,0.81338686
0.8130243957108589,0.8134134
0.8145543181326236,0.81350386
0.8142732843829352,0.81364155
0.8131565676942023,0.81376666
0.8131567052251257,0.81385034
0.8141769790492479,0.81386596
0.8146041124996637,0.8143007
0.8143177981498128,0.81475186
0.814779118001736,0.81496835
0.8156184967478874,0.81509024
0.8156357473248694,0.81519294
0.8150612187676021,0.8152002
0.8148652413460822,0.81564176
0.8155901876992194,0.81600595
0.8168797869684472,0.8161518
0.8170656887229043,0.81666577
0.8165023826355869,0.8167655
0.8167280143030461,0.8167877
0.8170498131019593,0.81698805
0.8171376082407009,0.817002
0.8171482810399952,0.8173651
0.8172944007011497,0.81739974
0.8177922123466591,0.8177619
0.81799448846927,0.817874
0.8181814277897027,0.81839484
0.8184542493470254,0.81844383
0.818992138042109,0.81868327
0.8189045533472937,0.81897616
0.8189576461962241,0.8193085
0.8195330206610262,0.8193576
0.819950617853206,0.8195964
0.8197037008365425,0.81961185
0.8195345135912407,0.8198706
0.8197565177559697,0.819965
0.8203588890958341,0.8202159
0.8205815561133974,0.82102203
0.821158721728365,0.8212824
0.82222151153913,0.821479
0.8221098226246023,0.8218953
0.8216520441652063,0.8222483
0.8222395277686189,0.82229424
0.8230059468568718,0.8228161
0.8231284533047069,0.8231789
0.8234799228874259,0.8235997
0.8239737747298075,0.82375586
0.8242754213804389,0.82392603
0.8240498787567757,0.8242448
0.8241058760698388,0.8246516
0.8249389980287761,0.8248167
0.8256317539744719,0.8250631
0.8253792565079154,0.8254638
0.8252712610758971,0.82551163
0.8257755150141431,0.82576543
0.8260731685097202,0.8258561
0.8261363084195409,0.82596475
0.8259551778226185,0.82611316
0.8260352421083021,0.8265269
0.8266909028497359,0.8269867
0.8276909494612524,0.8272592
0.8280662879876166,0.8274802
0.8276223123502869,0.82860136
0.8282504468324506,0.8294279
0.8307761582207828,0.83025056
0.8322219143287342,0.83167976
0.8324847886239468,0.8318298
0.8326852998180635,0.8321494
0.8320400322710699,0.8328232
0.8325178649951289,0.83307874
0.8340269842858515,0.83400565
0.8349261947558463,0.8342291
0.8351937191442276,0.8348625
0.8347874082779223,0.83491176
0.8350501213557079,0.83498365
0.835165294305782,0.8357275
0.8357347806825504,0.8358006
0.8367583766057056,0.8363736
0.8368060006106806,0.83728534
0.8374685121722573,0.83743227
0.8385026052121796,0.8376407
0.8381163649921254,0.8407097
0.8401025543343815,0.84080386
0.8447405789298765,0.84204394
0.8441136366676468,0.84248745
